id,cliente_sexo,loja_cidade,produto_produto,produto_valor,cliente_idade,promoção,pg
2373,M,Vitória,laptop_básico,2300.0,43,0,1
2374,M,Recife,laptop_básico,2300.0,30,1,1
2375,M,Recife,monitor,1500.0,28,0,1
2376,F,Rio_de_Janeiro,laptop_básico,2300.0,48,0,1
2377,F,Vitória,xxx_231a,321.1352,64,0,0
2378,F,Rio_de_Janeiro,teclado,30.0,69,0,1
2379,M,São_Paulo,mesa,860.0,63,1,0
2380,F,Brasília,laptop_gamer,5300.0,78,1,0
2381,F,Vitória,mouse,20.0,64,1,1
2382,F,Rio_de_Janeiro,laptop_básico,2300.0,37,0,0
2383,M,Palmas,laptop_básico,2300.0,32,0,1
2384,F,Palmas,carregador,150.0,36,0,1
2385,M,Curitiba,mesa,860.0,51,1,1
2386,M,Rio_de_Janeiro,teclado,30.0,54,0,0
2387,F,Rio_de_Janeiro,cadeira,540.0,84,1,0
2388,F,Vitória,laptop_básico,2300.0,65,0,1
2389,M,Salvador,laptop_básico,2300.0,56,1,1
2390,M,Brasília,laptop_básico,2300.0,37,1,1
2391,M,Rio_de_Janeiro,laptop_básico,2300.0,70,0,0
2392,M,Brasília,laptop_básico,2300.0,54,0,1
2393,F,Rio_de_Janeiro,laptop_básico,2300.0,25,0,0
2394,F,Vitória,cadeira,540.0,32,1,1
2395,F,Belo_Horizonte,monitor,1500.0,37,0,0
2396,M,Salvador,laptop_básico,2300.0,62,0,0
2397,M,Rio_de_Janeiro,cadeira,540.0,40,1,0
2398,F,Palmas,laptop_básico,2300.0,32,0,1
2399,F,Curitiba,laptop_básico,2300.0,31,0,0
2400,F,Rio_de_Janeiro,xxx_231a,321.1352,57,0,0
2401,M,Rio_de_Janeiro,impressora,700.0,56,0,0
2402,M,Santa_Catarina,laptop_básico,2300.0,73,1,1
2403,F,Rio_de_Janeiro,mouse,20.0,38,0,1
2404,M,Vitória,teclado,30.0,76,1,0
2405,F,Vitória,mesa,860.0,88,0,1
2406,F,Palmas,laptop_básico,2300.0,58,1,1
2407,M,Palmas,impressora,700.0,33,0,0
2408,M,Rio_de_Janeiro,carregador,150.0,53,0,0
2409,M,Palmas,monitor,1500.0,51,0,1
2410,F,São_Paulo,laptop_básico,2300.0,40,0,1
2411,F,Rio_de_Janeiro,laptop_básico,2300.0,55,0,0
2412,M,Recife,cadeira,540.0,20,0,1
2413,F,Rio_de_Janeiro,laptop_básico,2300.0,42,0,0
2414,F,Belo_Horizonte,laptop_gamer,5300.0,49,0,1
2415,F,Rio_de_Janeiro,laptop_básico,2300.0,56,0,1
2416,F,Vitória,laptop_básico,2300.0,37,0,1
2417,F,Rio_de_Janeiro,laptop_básico,2300.0,50,0,1
2418,F,Vitória,laptop_básico,2300.0,29,1,1
2419,M,Belo_Horizonte,mouse,20.0,49,1,1
2420,F,Vitória,impressora,700.0,68,0,1
2421,F,Santa_Catarina,mesa,860.0,33,1,1
2422,M,Vitória,xxx_231a,321.1352,28,1,1
2423,M,Rio_de_Janeiro,laptop_básico,2300.0,20,0,0
2424,F,Santa_Catarina,impressora,700.0,74,0,1
2425,M,Rio_de_Janeiro,teclado,30.0,48,0,0
2426,F,Recife,impressora,700.0,75,0,1
2427,F,Salvador,mesa,860.0,78,1,0
2428,F,Rio_de_Janeiro,carregador,150.0,34,1,0
2429,F,Rio_de_Janeiro,laptop_básico,2300.0,38,0,1
2430,M,Recife,monitor,1500.0,56,1,1
2431,F,Rio_de_Janeiro,monitor,1500.0,84,1,1
2432,M,Brasília,teclado,30.0,50,0,0
2433,M,Recife,teclado,30.0,80,0,0
2434,M,Rio_de_Janeiro,laptop_básico,2300.0,55,0,0
2435,M,Belo_Horizonte,impressora,700.0,28,1,1
2436,M,Rio_de_Janeiro,monitor,1500.0,72,1,1
2437,F,Recife,xxx_231a,321.1352,26,0,1
2438,M,Rio_de_Janeiro,laptop_básico,2300.0,24,1,1
2439,F,Salvador,laptop_gamer,5300.0,40,0,0
2440,F,Recife,laptop_gamer,5300.0,26,0,0
2441,F,São_Paulo,cadeira,540.0,38,1,1
2442,F,Rio_de_Janeiro,carregador,150.0,28,0,0
2443,F,Santa_Catarina,laptop_básico,2300.0,33,0,1
2444,M,Palmas,laptop_básico,2300.0,75,0,1
2445,F,Brasília,xxx_231a,321.1352,78,0,1
2446,M,Rio_de_Janeiro,laptop_gamer,5300.0,25,0,1
2447,F,Rio_de_Janeiro,xxx_231a,321.1352,26,0,0
2448,M,Brasília,laptop_básico,2300.0,81,0,1
2449,F,Santa_Catarina,monitor,1500.0,37,0,1
2450,F,Rio_de_Janeiro,teclado,30.0,69,0,0
2451,M,Santa_Catarina,xxx_231a,321.1352,74,1,1
2452,M,Rio_de_Janeiro,laptop_básico,2300.0,48,1,1
2453,M,Rio_de_Janeiro,laptop_básico,2300.0,70,1,0
2454,M,Rio_de_Janeiro,laptop_básico,2300.0,80,0,0
2455,M,Vitória,xxx_231a,321.1352,41,0,1
2456,F,Belo_Horizonte,laptop_básico,2300.0,20,0,1
2457,M,Belo_Horizonte,laptop_básico,2300.0,37,0,1
2458,F,Santa_Catarina,teclado,30.0,49,1,1
2459,F,São_Paulo,laptop_básico,2300.0,64,0,1
2460,M,Palmas,mesa,860.0,66,0,1
2461,F,Curitiba,laptop_básico,2300.0,33,0,1
2462,M,Palmas,laptop_básico,2300.0,35,1,1
2463,M,Brasília,laptop_básico,2300.0,50,1,1
2464,F,Rio_de_Janeiro,laptop_básico,2300.0,84,0,1
2465,F,Brasília,cadeira,540.0,62,0,1
2466,M,Rio_de_Janeiro,laptop_básico,2300.0,33,0,0
2467,F,São_Paulo,monitor,1500.0,46,1,1
2468,F,Salvador,laptop_básico,2300.0,68,1,1
2469,F,Curitiba,teclado,30.0,44,1,1
2470,M,Belo_Horizonte,monitor,1500.0,66,0,0
2471,F,Rio_de_Janeiro,laptop_básico,2300.0,63,0,0
2472,M,Curitiba,laptop_básico,2300.0,37,1,1
2473,F,Rio_de_Janeiro,laptop_básico,2300.0,37,1,0
2474,F,São_Paulo,laptop_básico,2300.0,76,1,1
2475,F,Curitiba,laptop_básico,2300.0,55,0,1
2476,F,Brasília,laptop_básico,2300.0,63,1,1
2477,M,Belo_Horizonte,xxx_231a,321.1352,37,0,1
2478,M,Santa_Catarina,monitor,1500.0,86,0,1
2479,M,Rio_de_Janeiro,laptop_básico,2300.0,46,1,0
2480,F,Rio_de_Janeiro,laptop_básico,2300.0,46,1,1
2481,F,Rio_de_Janeiro,laptop_gamer,5300.0,63,0,1
2482,M,Santa_Catarina,laptop_básico,2300.0,71,0,1
2483,F,Rio_de_Janeiro,laptop_básico,2300.0,60,0,0
2484,M,Santa_Catarina,laptop_básico,2300.0,52,1,1
2485,M,Recife,teclado,30.0,38,1,0
2486,F,São_Paulo,carregador,150.0,54,0,1
2487,F,Curitiba,laptop_básico,2300.0,26,0,1
2488,M,Rio_de_Janeiro,monitor,1500.0,74,0,0
2489,F,Rio_de_Janeiro,mesa,860.0,43,1,0
2490,F,Curitiba,monitor,1500.0,37,1,1
2491,F,Brasília,mesa,860.0,78,0,0
2492,M,Rio_de_Janeiro,laptop_básico,2300.0,48,1,1
2493,F,Santa_Catarina,laptop_gamer,5300.0,27,0,1
2494,M,Brasília,laptop_básico,2300.0,50,1,1
2495,M,Palmas,mouse,20.0,61,1,0
2496,M,Rio_de_Janeiro,teclado,30.0,73,0,0
2497,F,Rio_de_Janeiro,xxx_231a,321.1352,71,0,0
2498,M,Salvador,carregador,150.0,61,1,1
2499,M,Rio_de_Janeiro,carregador,150.0,54,0,1
2500,F,Rio_de_Janeiro,impressora,700.0,71,0,0
2501,F,Brasília,laptop_gamer,5300.0,29,0,0
2502,F,Rio_de_Janeiro,impressora,700.0,68,1,1
2503,M,Rio_de_Janeiro,laptop_básico,2300.0,40,0,1
2504,F,Salvador,laptop_básico,2300.0,36,0,1
2505,M,Vitória,laptop_básico,2300.0,28,0,1
2506,M,Rio_de_Janeiro,laptop_gamer,5300.0,71,0,0
2507,M,Vitória,laptop_básico,2300.0,24,1,1
2508,F,São_Paulo,laptop_gamer,5300.0,36,1,1
2509,M,Rio_de_Janeiro,laptop_básico,2300.0,64,1,1
2510,M,Belo_Horizonte,xxx_231a,321.1352,47,0,1
2511,M,Santa_Catarina,laptop_básico,2300.0,63,1,1
2512,F,Rio_de_Janeiro,laptop_básico,2300.0,35,0,0
2513,M,Recife,laptop_básico,2300.0,54,1,1
2514,M,Rio_de_Janeiro,laptop_gamer,5300.0,65,0,1
2515,M,São_Paulo,teclado,30.0,31,1,1
2516,F,Rio_de_Janeiro,mesa,860.0,21,0,1
2517,M,Belo_Horizonte,laptop_básico,2300.0,68,1,1
2518,F,Rio_de_Janeiro,laptop_básico,2300.0,59,0,0
2519,F,São_Paulo,monitor,1500.0,26,1,1
2520,M,Rio_de_Janeiro,laptop_básico,2300.0,27,0,0
2521,F,Belo_Horizonte,laptop_básico,2300.0,38,0,1
2522,F,Rio_de_Janeiro,laptop_básico,2300.0,87,1,0
2523,M,Rio_de_Janeiro,laptop_básico,2300.0,28,0,0
2524,F,São_Paulo,laptop_básico,2300.0,62,0,0
2525,M,São_Paulo,laptop_básico,2300.0,60,1,1
2526,F,Rio_de_Janeiro,mouse,20.0,55,0,1
2527,M,Rio_de_Janeiro,laptop_básico,2300.0,85,0,0
2528,M,Salvador,laptop_básico,2300.0,79,1,1
2529,M,Brasília,laptop_básico,2300.0,28,0,1
2530,M,Belo_Horizonte,teclado,30.0,75,0,1
2531,F,Palmas,monitor,1500.0,43,0,1
2532,M,Brasília,laptop_básico,2300.0,82,1,1
2533,M,Santa_Catarina,laptop_básico,2300.0,30,0,0
2534,F,Rio_de_Janeiro,laptop_básico,2300.0,79,0,0
2535,M,Belo_Horizonte,mesa,860.0,44,0,1
2536,F,Santa_Catarina,laptop_gamer,5300.0,42,0,0
2537,F,Vitória,carregador,150.0,49,0,1
2538,F,Brasília,carregador,150.0,40,1,1
2539,F,Rio_de_Janeiro,laptop_básico,2300.0,52,0,0
2540,F,Salvador,impressora,700.0,34,1,1
2541,F,Palmas,laptop_básico,2300.0,64,0,1
2542,M,Rio_de_Janeiro,laptop_gamer,5300.0,75,0,0
2543,M,Recife,xxx_231a,321.1352,49,1,1
2544,M,Salvador,mouse,20.0,30,1,1
2545,M,Belo_Horizonte,teclado,30.0,64,0,1
2546,M,Rio_de_Janeiro,teclado,30.0,40,0,1
2547,F,Salvador,laptop_básico,2300.0,27,1,1
2548,M,São_Paulo,laptop_básico,2300.0,40,0,0
2549,F,Palmas,laptop_básico,2300.0,58,0,1
2550,F,Santa_Catarina,xxx_231a,321.1352,64,0,1
2551,F,Rio_de_Janeiro,mouse,20.0,39,1,1
2552,F,Belo_Horizonte,carregador,150.0,64,0,0
2553,M,Rio_de_Janeiro,laptop_gamer,5300.0,64,0,1
2554,F,Belo_Horizonte,monitor,1500.0,63,1,1
2555,M,Rio_de_Janeiro,mesa,860.0,51,0,0
2556,F,Vitória,impressora,700.0,36,0,1
2557,F,Recife,mouse,20.0,29,0,0
2558,M,Rio_de_Janeiro,cadeira,540.0,87,0,0
2559,M,Brasília,laptop_básico,2300.0,88,1,1
2560,M,Rio_de_Janeiro,laptop_gamer,5300.0,85,0,0
2561,M,Vitória,laptop_básico,2300.0,83,1,1
2562,F,Recife,laptop_básico,2300.0,69,0,1
2563,M,Rio_de_Janeiro,laptop_básico,2300.0,47,1,1
2564,F,Rio_de_Janeiro,laptop_básico,2300.0,88,0,0
2565,F,São_Paulo,monitor,1500.0,43,0,1
2566,F,Rio_de_Janeiro,teclado,30.0,49,1,1
2567,F,Vitória,xxx_231a,321.1352,58,0,1
2568,M,Rio_de_Janeiro,mesa,860.0,88,0,0
2569,F,Palmas,laptop_básico,2300.0,73,1,1
2570,F,Rio_de_Janeiro,laptop_básico,2300.0,20,1,1
2571,F,Rio_de_Janeiro,laptop_básico,2300.0,87,0,0
2572,M,Rio_de_Janeiro,laptop_básico,2300.0,87,0,0
2573,M,Santa_Catarina,laptop_gamer,5300.0,58,0,0
2574,M,Belo_Horizonte,laptop_gamer,5300.0,76,0,1
2575,F,Rio_de_Janeiro,carregador,150.0,78,0,1
2576,M,Santa_Catarina,teclado,30.0,82,0,1
2577,F,Rio_de_Janeiro,laptop_gamer,5300.0,24,0,0
2578,F,Rio_de_Janeiro,carregador,150.0,33,1,0
2579,M,Rio_de_Janeiro,laptop_básico,2300.0,88,0,0
2580,M,Rio_de_Janeiro,laptop_básico,2300.0,43,1,1
2581,F,Santa_Catarina,carregador,150.0,29,0,0
2582,M,São_Paulo,laptop_básico,2300.0,65,0,0
2583,F,Vitória,laptop_gamer,5300.0,55,1,1
2584,M,Rio_de_Janeiro,laptop_gamer,5300.0,82,0,0
2585,F,Rio_de_Janeiro,monitor,1500.0,37,0,0
2586,F,Recife,laptop_básico,2300.0,26,1,1
2587,F,Recife,laptop_básico,2300.0,22,1,1
2588,F,Curitiba,laptop_gamer,5300.0,23,1,1
2589,F,Rio_de_Janeiro,impressora,700.0,76,0,0
2590,F,São_Paulo,laptop_básico,2300.0,62,0,1
2591,F,Santa_Catarina,monitor,1500.0,23,0,0
2592,F,Rio_de_Janeiro,impressora,700.0,53,0,0
2593,F,Rio_de_Janeiro,laptop_gamer,5300.0,83,1,1
2594,F,Curitiba,impressora,700.0,87,0,0
2595,F,Curitiba,laptop_básico,2300.0,73,0,0
2596,M,Rio_de_Janeiro,laptop_básico,2300.0,34,0,0
2597,M,Vitória,teclado,30.0,84,1,1
2598,F,Curitiba,laptop_básico,2300.0,68,0,1
2599,M,Brasília,impressora,700.0,46,0,1
2600,F,Salvador,impressora,700.0,79,0,1
2601,M,Rio_de_Janeiro,laptop_básico,2300.0,62,1,0
2602,F,Rio_de_Janeiro,laptop_básico,2300.0,35,0,0
2603,M,Palmas,laptop_básico,2300.0,31,0,1
2604,F,Recife,laptop_básico,2300.0,87,1,1
2605,M,Rio_de_Janeiro,laptop_básico,2300.0,24,0,0
2606,M,Brasília,mouse,20.0,52,1,1
2607,F,Palmas,laptop_básico,2300.0,42,1,1
2608,M,Salvador,carregador,150.0,55,1,1
2609,M,Recife,mouse,20.0,65,1,1
2610,M,São_Paulo,monitor,1500.0,58,0,1
2611,M,Recife,laptop_básico,2300.0,58,1,1
2612,F,Santa_Catarina,teclado,30.0,55,0,1
2613,M,Rio_de_Janeiro,xxx_231a,321.1352,26,0,0
2614,M,Rio_de_Janeiro,laptop_básico,2300.0,65,0,1
2615,F,Rio_de_Janeiro,laptop_básico,2300.0,38,0,1
2616,M,Rio_de_Janeiro,laptop_básico,2300.0,45,0,0
2617,M,Curitiba,laptop_básico,2300.0,78,1,1
2618,F,Rio_de_Janeiro,laptop_básico,2300.0,37,0,0
2619,F,Salvador,laptop_básico,2300.0,27,0,1
2620,F,Vitória,laptop_básico,2300.0,38,0,1
2621,M,Rio_de_Janeiro,impressora,700.0,81,1,0
2622,M,Rio_de_Janeiro,impressora,700.0,87,0,0
2623,F,Rio_de_Janeiro,laptop_básico,2300.0,49,0,0
2624,F,Santa_Catarina,laptop_básico,2300.0,84,1,1
2625,M,Belo_Horizonte,laptop_básico,2300.0,66,0,1
2626,M,Rio_de_Janeiro,laptop_básico,2300.0,63,0,0
2627,M,Rio_de_Janeiro,laptop_gamer,5300.0,68,0,0
2628,M,Brasília,laptop_básico,2300.0,41,0,1
2629,F,Rio_de_Janeiro,laptop_básico,2300.0,87,1,0
2630,M,Vitória,laptop_básico,2300.0,73,0,1
2631,M,Brasília,xxx_231a,321.1352,58,0,1
2632,M,Rio_de_Janeiro,impressora,700.0,61,0,0
2633,F,Rio_de_Janeiro,laptop_básico,2300.0,59,1,1
2634,M,Salvador,laptop_básico,2300.0,52,0,1
2635,F,Palmas,cadeira,540.0,58,0,0
2636,F,Rio_de_Janeiro,laptop_básico,2300.0,81,0,0
2637,M,Rio_de_Janeiro,monitor,1500.0,43,0,0
2638,M,Vitória,monitor,1500.0,20,0,1
2639,M,Vitória,xxx_231a,321.1352,50,1,1
2640,F,Rio_de_Janeiro,monitor,1500.0,31,0,0
2641,F,Belo_Horizonte,laptop_básico,2300.0,64,0,1
2642,M,Palmas,laptop_básico,2300.0,49,0,1
2643,M,São_Paulo,xxx_231a,321.1352,59,1,1
2644,F,Rio_de_Janeiro,laptop_básico,2300.0,71,0,0
2645,M,Brasília,laptop_básico,2300.0,43,1,1
2646,M,Salvador,laptop_básico,2300.0,65,0,1
2647,M,São_Paulo,mouse,20.0,35,0,1
2648,M,Salvador,laptop_básico,2300.0,35,0,1
2649,M,São_Paulo,laptop_básico,2300.0,47,0,1
2650,M,Rio_de_Janeiro,mouse,20.0,65,1,1
2651,M,Rio_de_Janeiro,mesa,860.0,71,0,0
2652,M,Rio_de_Janeiro,teclado,30.0,86,0,1
2653,M,Curitiba,monitor,1500.0,48,0,1
2654,F,Rio_de_Janeiro,teclado,30.0,42,0,0
2655,F,Curitiba,laptop_básico,2300.0,48,1,1
2656,M,Vitória,cadeira,540.0,49,0,1
2657,M,Brasília,cadeira,540.0,88,0,1
2658,F,Palmas,laptop_básico,2300.0,40,0,1
2659,F,Rio_de_Janeiro,laptop_gamer,5300.0,58,0,0
2660,M,São_Paulo,laptop_básico,2300.0,77,0,0
2661,M,Vitória,xxx_231a,321.1352,73,0,1
2662,F,Palmas,carregador,150.0,78,1,1
2663,F,Rio_de_Janeiro,laptop_básico,2300.0,36,0,0
2664,F,Rio_de_Janeiro,impressora,700.0,77,1,0
2665,F,Rio_de_Janeiro,laptop_básico,2300.0,76,0,0
2666,M,Vitória,xxx_231a,321.1352,57,0,0
2667,F,Rio_de_Janeiro,laptop_gamer,5300.0,65,0,0
2668,M,Rio_de_Janeiro,laptop_básico,2300.0,73,1,1
2669,F,Rio_de_Janeiro,laptop_básico,2300.0,76,0,1
2670,M,Santa_Catarina,impressora,700.0,73,0,1
2671,M,Salvador,mesa,860.0,59,0,1
2672,F,Palmas,impressora,700.0,44,1,1
2673,M,Rio_de_Janeiro,xxx_231a,321.1352,84,0,0
2674,M,Rio_de_Janeiro,teclado,30.0,20,0,0
2675,M,Rio_de_Janeiro,xxx_231a,321.1352,68,0,1
2676,M,São_Paulo,mouse,20.0,31,1,1
2677,M,Rio_de_Janeiro,laptop_básico,2300.0,59,0,0
2678,F,Vitória,cadeira,540.0,26,1,1
2679,M,Vitória,impressora,700.0,71,1,1
2680,M,Palmas,mesa,860.0,82,0,0
2681,M,Curitiba,carregador,150.0,82,0,0
2682,F,Vitória,laptop_gamer,5300.0,64,0,0
2683,F,Vitória,laptop_básico,2300.0,87,0,1
2684,F,Curitiba,xxx_231a,321.1352,81,0,0
2685,F,Belo_Horizonte,mouse,20.0,68,1,1
2686,M,Rio_de_Janeiro,laptop_básico,2300.0,55,0,0
2687,F,Recife,mesa,860.0,46,0,1
2688,F,Palmas,laptop_gamer,5300.0,27,1,1
2689,M,Santa_Catarina,laptop_básico,2300.0,70,1,1
2690,M,Salvador,xxx_231a,321.1352,46,0,0
2691,F,Rio_de_Janeiro,mouse,20.0,33,0,0
2692,M,Rio_de_Janeiro,laptop_básico,2300.0,67,0,1
2693,F,São_Paulo,cadeira,540.0,60,1,1
2694,F,Brasília,laptop_básico,2300.0,72,1,1
2695,M,Salvador,laptop_básico,2300.0,73,1,1
2696,M,Rio_de_Janeiro,mouse,20.0,35,1,0
2697,M,Rio_de_Janeiro,laptop_básico,2300.0,55,0,0
2698,F,Palmas,laptop_básico,2300.0,46,0,1
2699,F,Salvador,mesa,860.0,23,1,1
2700,M,Recife,laptop_básico,2300.0,34,0,0
2701,F,Rio_de_Janeiro,xxx_231a,321.1352,20,0,0
2702,M,Vitória,laptop_gamer,5300.0,64,1,1
2703,F,Recife,monitor,1500.0,51,0,1
2704,M,Rio_de_Janeiro,laptop_básico,2300.0,73,1,1
2705,M,Belo_Horizonte,laptop_gamer,5300.0,28,1,1
2706,F,São_Paulo,laptop_básico,2300.0,73,0,1
2707,F,Rio_de_Janeiro,carregador,150.0,59,0,1
2708,M,Rio_de_Janeiro,laptop_básico,2300.0,53,0,0
2709,F,Rio_de_Janeiro,mouse,20.0,33,1,1
2710,F,Belo_Horizonte,laptop_básico,2300.0,73,0,1
2711,F,Rio_de_Janeiro,laptop_básico,2300.0,53,0,0
2712,M,Santa_Catarina,laptop_básico,2300.0,29,1,1
2713,F,Palmas,laptop_básico,2300.0,87,1,0
2714,M,Vitória,mesa,860.0,23,1,1
2715,M,Brasília,laptop_básico,2300.0,30,0,1
2716,M,Brasília,laptop_básico,2300.0,40,0,1
2717,M,Recife,laptop_básico,2300.0,56,0,0
2718,F,Recife,laptop_básico,2300.0,21,1,1
2719,M,Santa_Catarina,teclado,30.0,68,1,1
2720,M,Santa_Catarina,laptop_básico,2300.0,58,0,1
2721,F,Brasília,mesa,860.0,81,1,0
2722,F,Brasília,laptop_gamer,5300.0,21,0,0
2723,M,Rio_de_Janeiro,mouse,20.0,25,1,0
2724,F,Belo_Horizonte,cadeira,540.0,82,0,1
2725,F,Brasília,laptop_gamer,5300.0,71,0,1
2726,F,Rio_de_Janeiro,impressora,700.0,88,1,0
2727,F,São_Paulo,mouse,20.0,34,0,1
2728,M,Vitória,laptop_básico,2300.0,20,0,1
2729,M,Curitiba,cadeira,540.0,75,0,1
2730,M,Rio_de_Janeiro,laptop_básico,2300.0,48,0,0
2731,F,Belo_Horizonte,laptop_básico,2300.0,85,0,0
2732,F,Vitória,monitor,1500.0,79,1,1
2733,F,Recife,impressora,700.0,21,0,1
2734,M,São_Paulo,teclado,30.0,82,0,1
2735,M,Brasília,laptop_básico,2300.0,30,1,1
2736,F,Palmas,laptop_gamer,5300.0,56,0,0
2737,F,Brasília,xxx_231a,321.1352,41,1,1
2738,M,Rio_de_Janeiro,laptop_básico,2300.0,78,0,0
2739,F,Rio_de_Janeiro,monitor,1500.0,84,0,0
2740,F,Brasília,laptop_básico,2300.0,23,0,1
2741,M,Belo_Horizonte,laptop_básico,2300.0,29,1,1
2742,M,Rio_de_Janeiro,teclado,30.0,63,1,1
2743,F,Rio_de_Janeiro,cadeira,540.0,71,1,1
2744,F,Santa_Catarina,laptop_gamer,5300.0,55,0,0
2745,F,Rio_de_Janeiro,laptop_básico,2300.0,38,0,0
2746,F,Rio_de_Janeiro,laptop_básico,2300.0,35,0,0
2747,F,Brasília,xxx_231a,321.1352,22,0,1
2748,F,Palmas,impressora,700.0,86,0,1
2749,M,Salvador,laptop_básico,2300.0,58,1,1
2750,F,Palmas,laptop_básico,2300.0,26,1,1
2751,F,Rio_de_Janeiro,mesa,860.0,43,0,0
2752,M,Recife,laptop_básico,2300.0,54,1,1
2753,M,Recife,laptop_básico,2300.0,51,1,1
2754,F,Santa_Catarina,laptop_básico,2300.0,35,0,1
2755,F,Rio_de_Janeiro,laptop_básico,2300.0,24,0,0
2756,F,Curitiba,teclado,30.0,76,1,1
2757,F,Santa_Catarina,laptop_básico,2300.0,50,0,1
2758,M,Recife,laptop_básico,2300.0,49,0,1
2759,M,Rio_de_Janeiro,xxx_231a,321.1352,59,0,0
2760,F,Santa_Catarina,impressora,700.0,42,0,0
2761,M,Curitiba,laptop_básico,2300.0,83,1,1
2762,F,Rio_de_Janeiro,impressora,700.0,24,0,1
2763,F,Rio_de_Janeiro,carregador,150.0,71,0,0
2764,M,Rio_de_Janeiro,mouse,20.0,34,0,0
2765,F,São_Paulo,cadeira,540.0,33,1,1
2766,M,Vitória,impressora,700.0,44,1,1
2767,F,Rio_de_Janeiro,teclado,30.0,53,0,0
2768,F,Salvador,laptop_básico,2300.0,60,1,1
2769,M,São_Paulo,impressora,700.0,49,1,1
2770,M,Curitiba,laptop_básico,2300.0,70,1,1
2771,F,Palmas,mesa,860.0,37,0,1
2772,M,Rio_de_Janeiro,mouse,20.0,49,0,0
2773,F,Palmas,monitor,1500.0,64,0,1
2774,M,Salvador,laptop_gamer,5300.0,74,0,1
2775,M,Recife,laptop_básico,2300.0,38,0,1
2776,F,Salvador,laptop_básico,2300.0,51,0,1
2777,M,Belo_Horizonte,carregador,150.0,63,1,0
2778,M,Salvador,laptop_básico,2300.0,61,1,1
2779,F,Rio_de_Janeiro,laptop_básico,2300.0,23,0,0
2780,F,Vitória,laptop_básico,2300.0,33,0,1
2781,M,Salvador,laptop_básico,2300.0,68,0,0
2782,F,Brasília,laptop_básico,2300.0,68,0,1
2783,F,São_Paulo,laptop_básico,2300.0,54,0,1
2784,F,Brasília,laptop_básico,2300.0,56,1,1
2785,M,Salvador,laptop_básico,2300.0,70,1,1
2786,F,Rio_de_Janeiro,xxx_231a,321.1352,33,0,0
2787,M,Santa_Catarina,cadeira,540.0,61,1,1
2788,M,Santa_Catarina,laptop_básico,2300.0,78,0,1
2789,F,Curitiba,laptop_básico,2300.0,62,1,1
2790,M,São_Paulo,monitor,1500.0,47,0,1
2791,F,Rio_de_Janeiro,teclado,30.0,45,1,1
2792,M,Rio_de_Janeiro,laptop_básico,2300.0,33,0,0
2793,F,Recife,impressora,700.0,24,1,1
2794,F,Santa_Catarina,laptop_básico,2300.0,86,0,1
2795,M,Brasília,laptop_básico,2300.0,57,1,1
2796,M,Vitória,laptop_básico,2300.0,58,0,1
2797,M,Belo_Horizonte,laptop_básico,2300.0,24,1,1
2798,F,Palmas,cadeira,540.0,30,0,1
2799,M,São_Paulo,cadeira,540.0,48,1,1
2800,M,São_Paulo,cadeira,540.0,37,0,1
2801,M,Curitiba,mesa,860.0,58,1,1
2802,F,Palmas,teclado,30.0,45,0,1
2803,F,Rio_de_Janeiro,laptop_básico,2300.0,60,0,0
2804,F,Palmas,impressora,700.0,68,0,1
2805,F,Rio_de_Janeiro,mesa,860.0,82,1,1
2806,M,Rio_de_Janeiro,cadeira,540.0,86,0,0
2807,F,Belo_Horizonte,monitor,1500.0,20,0,1
2808,M,Rio_de_Janeiro,teclado,30.0,34,0,1
2809,M,Salvador,monitor,1500.0,24,0,1
2810,F,Rio_de_Janeiro,laptop_básico,2300.0,70,1,0
2811,M,Belo_Horizonte,laptop_básico,2300.0,82,1,1
2812,F,Rio_de_Janeiro,impressora,700.0,34,0,0
2813,M,Salvador,laptop_básico,2300.0,44,1,0
2814,F,Rio_de_Janeiro,laptop_básico,2300.0,36,1,1
2815,M,Rio_de_Janeiro,laptop_básico,2300.0,27,1,0
2816,F,São_Paulo,xxx_231a,321.1352,26,0,0
2817,M,Rio_de_Janeiro,laptop_gamer,5300.0,88,1,1
2818,F,Rio_de_Janeiro,monitor,1500.0,85,0,0
2819,F,Rio_de_Janeiro,laptop_básico,2300.0,20,0,0
2820,M,Palmas,xxx_231a,321.1352,82,1,1
2821,M,Belo_Horizonte,teclado,30.0,72,1,1
2822,F,Rio_de_Janeiro,xxx_231a,321.1352,21,0,1
2823,M,Salvador,laptop_básico,2300.0,48,0,1
2824,F,Rio_de_Janeiro,laptop_básico,2300.0,26,0,1
2825,F,Brasília,cadeira,540.0,76,1,1
2826,F,Rio_de_Janeiro,xxx_231a,321.1352,37,0,1
2827,F,Salvador,monitor,1500.0,38,1,1
2828,F,São_Paulo,laptop_básico,2300.0,71,0,1
2829,F,Rio_de_Janeiro,laptop_básico,2300.0,78,1,0
2830,M,Curitiba,xxx_231a,321.1352,71,1,1
2831,F,Vitória,laptop_básico,2300.0,46,0,0
2832,F,Rio_de_Janeiro,laptop_básico,2300.0,23,1,0
2833,F,Vitória,cadeira,540.0,72,0,1
2834,M,Rio_de_Janeiro,laptop_básico,2300.0,50,1,0
2835,F,Belo_Horizonte,laptop_básico,2300.0,69,0,1
2836,M,Rio_de_Janeiro,laptop_básico,2300.0,63,0,0
2837,M,Belo_Horizonte,laptop_básico,2300.0,66,1,1
